date,code,spot,futures
2018/12/24,¾Û±ûÏ©,9383.33,8389
2018/12/24,¾ÛÒÒÏ©,9350,8495
2018/12/24,²ËÓÍ,6200,6509
2018/12/24,²Ë×Ñ,5000,5473
2018/12/24,²ËÆÉ,2270,2111
2018/12/24,ÂÝÎÆ¸Ö,3827.5,3451
2018/12/24,¶¹Ò»,3593.33,3369
2018/12/24,¶¹ÓÍ,5183.33,5462
2018/12/24,¶¹ÆÉ,2880,2623
2018/12/24,Ìú¿óÊ¯,560,491
2018/12/24,Ç¦,18600,18335
2018/12/24,Í­,48430,48100
2018/12/24,ÂÁ,13610,13745
2018/12/24,Ð¿,22340,20630
2018/12/24,Îý,145250,146430
2018/12/24,ÃÌ¹è,7950,7244
2018/12/24,Äø,92200,90300
2018/12/24,¼¦µ°,4175,3495
2018/12/24,»Æ½ð,282.13,285.45
2018/12/25,PTA,6400,5750
2018/12/25,PVC,6600,6410
2018/12/25,ÒÒ¶þ´¼,5800,5174
2018/12/25,¶¯Á¦Ãº,586.25,555.4
2018/12/25,ÆÕÂó,2540,2344
2018/12/25,ÃÞÉ´,24600,23400
2018/12/25,ÃÞ»¨,15337,14700
2018/12/25,×ØéµÓÍ,4180,4480
2018/12/25,Ïð½º,10316.7,11050
2018/12/25,Á¤Çà,3434,2580
2018/12/25,µí·Û,2590,2318
2018/12/25,ÈÈÔþ¾í°å,3812,3375
2018/12/25,½¹Ì¿,2140,1888.5
2018/12/25,½¹Ãº,1607.5,1168
2018/12/25,È¼ÓÍ,4700,2349
2018/12/25,ÓñÃ×,1850,1847
2018/12/25,²£Á§,1396,1281
2018/12/25,¼×´¼,2272.5,2317
2018/12/25,°×ÌÇ,5100,4806
2018/12/25,°×Òø,3544,3593
2018/12/25,¹èÌú,6016.67,5826
2018/12/25,Ö½½¬,5612.5,5000
2018/12/25,Ïß²Ä,3878.33,3523
2018/12/25,¾Û±ûÏ©,9383.33,8313
2018/12/25,¾ÛÒÒÏ©,9383.33,8440
2018/12/25,²ËÓÍ,6185,6458
2018/12/25,²Ë×Ñ,5000,5473
2018/12/25,²ËÆÉ,2250,2107
2018/12/25,ÂÝÎÆ¸Ö,3750,3398
2018/12/25,¶¹Ò»,3550,3375
2018/12/25,¶¹ÓÍ,5160,5402
2018/12/25,¶¹ÆÉ,2875,2631
2018/12/25,Ìú¿óÊ¯,561.22,486
2018/12/25,Ç¦,18500,18310
2018/12/25,Í­,47920,48010
2018/12/25,ÂÁ,13640,13790
2018/12/25,Ð¿,22200,20640
2018/12/25,Îý,144750,145440
2018/12/25,ÃÌ¹è,7950,7244
2018/12/25,Äø,90800,88880
2018/12/25,¼¦µ°,4160,3498
2018/12/25,»Æ½ð,283.84,287.1
2018/12/26,PTA,6310,5764
2018/12/26,PVC,6575,6475
2018/12/26,ÒÒ¶þ´¼,5800,5152
2018/12/26,¶¯Á¦Ãº,586.25,553.2
2018/12/26,ÆÕÂó,2540,2344
2018/12/26,ÃÞÉ´,24600,23755
2018/12/26,ÃÞ»¨,15307,14770
2018/12/26,×ØéµÓÍ,4180,4498
2018/12/26,Ïð½º,10325,11040
2018/12/26,Á¤Çà,3434,2572
2018/12/26,µí·Û,2590,2322
2018/12/26,ÈÈÔþ¾í°å,3782,3368
2018/12/26,½¹Ì¿,2046.67,1892.5
2018/12/26,½¹Ãº,1607.5,1171.5
2018/12/26,È¼ÓÍ,4700,2335
2018/12/26,ÓñÃ×,1850,1855
2018/12/26,²£Á§,1396,1283
2018/12/26,¼×´¼,2240,2346
2018/12/26,°×ÌÇ,5100,4822
2018/12/26,°×Òø,3564,3616
2018/12/26,¹èÌú,5800,5782
2018/12/26,Ö½½¬,5612.5,4938
2018/12/26,Ïß²Ä,3876.67,3530
2018/12/26,¾Û±ûÏ©,9250,8439
2018/12/26,¾ÛÒÒÏ©,9383.33,8485
2018/12/26,²ËÓÍ,6150,6460
2018/12/26,²Ë×Ñ,5000,5380
2018/12/26,²ËÆÉ,2260,2108
2018/12/26,ÂÝÎÆ¸Ö,3741.25,3409
2018/12/26,¶¹Ò»,3550,3378
2018/12/26,¶¹ÓÍ,5160,5410
2018/12/26,¶¹ÆÉ,2875,2634
2018/12/26,Ìú¿óÊ¯,557.78,492.5
2018/12/26,Ç¦,18300,18325
2018/12/26,Í­,48080,48040
2018/12/26,ÂÁ,13700,13790
2018/12/26,Ð¿,22400,20715
2018/12/26,Îý,144250,144370
2018/12/26,ÃÌ¹è,7850,7280
2018/12/26,Äø,90300,87870
2018/12/26,¼¦µ°,4140,3464
2018/12/26,»Æ½ð,284.05,287.5
2018/12/27,PTA,6232.5,5762
2018/12/27,PVC,6575,6475
2018/12/27,ÒÒ¶þ´¼,5800,5135
2018/12/27,¶¯Á¦Ãº,586.25,559.8
2018/12/27,ÆÕÂó,2540,2217
2018/12/27,ÃÞÉ´,24600,24355
2018/12/27,ÃÞ»¨,15297,14845
2018/12/27,×ØéµÓÍ,4180,4504
2018/12/27,Ïð½º,10562.5,11255
2018/12/27,Á¤Çà,3434,2640
2018/12/27,µí·Û,2590,2314
2018/12/27,ÈÈÔþ¾í°å,3760,3335
2018/12/27,½¹Ì¿,2013.33,1889
2018/12/27,½¹Ãº,1607.5,1172
2018/12/27,È¼ÓÍ,4700,2428
2018/12/27,ÓñÃ×,1850,1851
2018/12/27,²£Á§,1396,1284
2018/12/27,¼×´¼,2217.5,2382
2018/12/27,°×ÌÇ,5100,4733
2018/12/27,°×Òø,3587.67,3638
2018/12/27,¹èÌú,5800,5736
2018/12/27,Ö½½¬,5612.5,4952
2018/12/27,Ïß²Ä,3877.14,3506
2018/12/27,¾Û±ûÏ©,9216.67,8540
2018/12/27,¾ÛÒÒÏ©,9383.33,8570
2018/12/27,²ËÓÍ,6150,6436
2018/12/27,²Ë×Ñ,5000,5250
2018/12/27,²ËÆÉ,2260,2102
2018/12/27,ÂÝÎÆ¸Ö,3766.67,3396
2018/12/27,¶¹Ò»,3550,3389
2018/12/27,¶¹ÓÍ,5160,5388
2018/12/27,¶¹ÆÉ,2875,2625
2018/12/27,Ìú¿óÊ¯,559,491.5
2018/12/27,Ç¦,18450,18465
2018/12/27,Í­,48560,48280
2018/12/27,ÂÁ,13530,13650
2018/12/27,Ð¿,22600,20735
2018/12/27,Îý,144750,144480
2018/12/27,ÃÌ¹è,7750,7264
2018/12/27,Äø,90100,87960
2018/12/27,¼¦µ°,4140,3473
2018/12/27,»Æ½ð,283.56,286.3
2018/12/28,PTA,6138.75,5640
2018/12/28,PVC,6575,6455
2018/12/28,ÒÒ¶þ´¼,5800,5134
2018/12/28,¶¯Á¦Ãº,584,561.6
2018/12/28,ÆÕÂó,2540,2217
2018/12/28,ÃÞÉ´,24600,23830
2018/12/28,ÃÞ»¨,15297,14880
2018/12/28,×ØéµÓÍ,4180,4482
2018/12/28,Ïð½º,10650,11305
2018/12/28,Á¤Çà,3434,2632
2018/12/28,µí·Û,2590,2331
2018/12/28,ÈÈÔþ¾í°å,3724,3345
2018/12/28,½¹Ì¿,2013.33,1901
2018/12/28,½¹Ãº,1607.5,1179.5
2018/12/28,È¼ÓÍ,4700,2402
2018/12/28,ÓñÃ×,1850,1869
2018/12/28,²£Á§,1478.4,1294
2018/12/28,¼×´¼,2188,2388
2018/12/28,°×ÌÇ,5100,4700
2018/12/28,°×Òø,3617.67,3700
2018/12/28,¹èÌú,5800,5732
2018/12/28,Ö½½¬,5612.5,5048
2018/12/28,Ïß²Ä,3888.57,3521
2018/12/28,¾Û±ûÏ©,9216.67,8604
2018/12/28,¾ÛÒÒÏ©,9316.67,8600
2018/12/28,²ËÓÍ,6170,6435
2018/12/28,²Ë×Ñ,5000,5250
2018/12/28,²ËÆÉ,2250,2097
2018/12/28,ÂÝÎÆ¸Ö,3782.5,3404
2018/12/28,¶¹Ò»,3550,3406
2018/12/28,¶¹ÓÍ,5160,5376
2018/12/28,¶¹ÆÉ,2875,2625
2018/12/28,Ìú¿óÊ¯,559.44,494.5
2018/12/28,Ç¦,18550,18620
2018/12/28,Í­,48060,48340
2018/12/28,ÂÁ,13450,13590
2018/12/28,Ð¿,22490,20925
2018/12/28,Îý,144500,143450
2018/12/28,ÃÌ¹è,7750,7318
2018/12/28,Äø,89650,88070
2018/12/28,¼¦µ°,4140,3478
2018/12/28,»Æ½ð,284.1,287.85
2019/1/2,PTA,6057.56,5588
2019/1/2,PVC,6550,6345
2019/1/2,ÒÒ¶þ´¼,5800,5051
2019/1/2,¶¯Á¦Ãº,583.25,563.4
2019/1/2,ÆÕÂó,2540,2217
2019/1/2,ÃÞÉ´,24600,23855
2019/1/2,ÃÞ»¨,15237,14890
2019/1/2,×ØéµÓÍ,4180,4598
2019/1/2,Ïð½º,10650,11290
2019/1/2,Á¤Çà,3400.67,2578
2019/1/2,µí·Û,2590,2321
2019/1/2,ÈÈÔþ¾í°å,3686,3294
2019/1/2,½¹Ì¿,2013.33,1876.5
2019/1/2,½¹Ãº,1620,1145.5
2019/1/2,È¼ÓÍ,4675,2372
2019/1/2,ÓñÃ×,1850,1861
2019/1/2,²£Á§,1478.4,1284
2019/1/2,¼×´¼,2188,2396
2019/1/2,°×ÌÇ,5080,4688
2019/1/2,°×Òø,3628.67,3711
2019/1/2,¹èÌú,5600,5704
2019/1/2,Ö½½¬,5612.5,5082
2019/1/2,Ïß²Ä,3858.57,3506
2019/1/2,¾Û±ûÏ©,9083.33,8471
2019/1/2,¾ÛÒÒÏ©,9250,8490
2019/1/2,²ËÓÍ,6170,6493
2019/1/2,²Ë×Ñ,5000,5250
2019/1/2,²ËÆÉ,2250,2123
2019/1/2,ÂÝÎÆ¸Ö,3764.17,3382
2019/1/2,¶¹Ò»,3550,3438
2019/1/2,¶¹ÓÍ,5160,5456
2019/1/2,¶¹ÆÉ,2875,2646
2019/1/2,Ìú¿óÊ¯,557.67,489.5
2019/1/2,Ç¦,18550,18550
2019/1/2,Í­,48030,47680
2019/1/2,ÂÁ,13300,13395
2019/1/2,Ð¿,22270,20440
2019/1/2,Îý,143500,143870
2019/1/2,ÃÌ¹è,7650,7198
2019/1/2,Äø,88750,86280
2019/1/2,¼¦µ°,4045,3404
2019/1/2,»Æ½ð,284.9,288.3
2019/1/3,PTA,6110.89,5668
2019/1/3,PVC,6525,6320
2019/1/3,ÒÒ¶þ´¼,5800,5127
2019/1/3,¶¯Á¦Ãº,586.25,561
2019/1/3,ÆÕÂó,2540,2217
2019/1/3,ÃÞÉ´,24600,23870
2019/1/3,ÃÞ»¨,15237,14865
2019/1/3,×ØéµÓÍ,4180,4630
2019/1/3,Ïð½º,10687.5,11450
2019/1/3,Á¤Çà,3400.67,2630
2019/1/3,µí·Û,2590,2339
2019/1/3,ÈÈÔþ¾í°å,3682,3350
2019/1/3,½¹Ì¿,2013.33,1937
2019/1/3,½¹Ãº,1620,1175.5
2019/1/3,È¼ÓÍ,4675,2408
2019/1/3,ÓñÃ×,1850,1870
2019/1/3,²£Á§,1478.4,1303
2019/1/3,¼×´¼,2194,2439
2019/1/3,°×ÌÇ,5080,4670
2019/1/3,°×Òø,3679,3762
2019/1/3,¹èÌú,5600,5736
2019/1/3,Ö½½¬,5600,5082
2019/1/3,Ïß²Ä,3837.14,3567
2019/1/3,¾Û±ûÏ©,9083.33,8511
2019/1/3,¾ÛÒÒÏ©,9250,8480
2019/1/3,²ËÓÍ,6175,6524
2019/1/3,²Ë×Ñ,4986.67,5250
2019/1/3,²ËÆÉ,2255,2139
2019/1/3,ÂÝÎÆ¸Ö,3760,3455
2019/1/3,¶¹Ò»,3550,3443
2019/1/3,¶¹ÓÍ,5160,5522
2019/1/3,¶¹ÆÉ,2875,2661
2019/1/3,Ìú¿óÊ¯,560.44,497
2019/1/3,Ç¦,18450,18395
2019/1/3,Í­,47470,47310
2019/1/3,ÂÁ,13280,13295
2019/1/3,Ð¿,21950,20325
2019/1/3,Îý,143500,144200
2019/1/3,ÃÌ¹è,7650,7312
2019/1/3,Äø,89000,88370
2019/1/3,¼¦µ°,4060,3393
2019/1/3,»Æ½ð,287.1,290.7
2019/1/4,PTA,6265.56,5834
2019/1/4,PVC,6475,6405
2019/1/4,ÒÒ¶þ´¼,5800,5152
2019/1/4,¶¯Á¦Ãº,589.25,563.4
2019/1/4,ÆÕÂó,2540,2217
2019/1/4,ÃÞÉ´,24600,24150
2019/1/4,ÃÞ»¨,15237,14955
2019/1/4,×ØéµÓÍ,4180,4634
2019/1/4,Ïð½º,10925,11845
2019/1/4,Á¤Çà,3400.67,2736
2019/1/4,µí·Û,2555,2335
2019/1/4,ÈÈÔþ¾í°å,3674,3363
2019/1/4,½¹Ì¿,2013.33,1941
2019/1/4,½¹Ãº,1620,1185.5
2019/1/4,È¼ÓÍ,4675,2492
2019/1/4,ÓñÃ×,1840,1863
2019/1/4,²£Á§,1478.4,1316
2019/1/4,¼×´¼,2190,2481
2019/1/4,°×ÌÇ,5080,4713
2019/1/4,°×Òø,3744,3779
2019/1/4,¹èÌú,5500,5768
2019/1/4,Ö½½¬,5587.5,5140
2019/1/4,Ïß²Ä,3825.71,3586
2019/1/4,¾Û±ûÏ©,9083.33,8707
2019/1/4,¾ÛÒÒÏ©,9200,8645
2019/1/4,²ËÓÍ,6175,6540
2019/1/4,²Ë×Ñ,4986.67,5250
2019/1/4,²ËÆÉ,2255,2177
2019/1/4,ÂÝÎÆ¸Ö,3764.17,3486
2019/1/4,¶¹Ò»,3580,3438
2019/1/4,¶¹ÓÍ,5256.67,5540
2019/1/4,¶¹ÆÉ,2865,2698
2019/1/4,Ìú¿óÊ¯,565.89,511
2019/1/4,Ç¦,18300,18360
2019/1/4,Í­,46890,47140
2019/1/4,ÂÁ,13310,13435
2019/1/4,Ð¿,21870,20490
2019/1/4,Îý,143750,144310
2019/1/4,ÃÌ¹è,7575,7382
2019/1/4,Äø,89700,89950
2019/1/4,¼¦µ°,4070,3425
2019/1/4,»Æ½ð,288.7,290.55
2019/1/7,PTA,6301.11,5842
2019/1/7,PVC,6475,6440
2019/1/7,ÒÒ¶þ´¼,5600,5133
2019/1/7,¶¯Á¦Ãº,592.25,569.4
2019/1/7,ÆÕÂó,2520,2217
2019/1/7,ÃÞÉ´,24525,24300
2019/1/7,ÃÞ»¨,15257,15050
2019/1/7,×ØéµÓÍ,4250,4634
2019/1/7,Ïð½º,10875,11675
2019/1/7,Á¤Çà,3400.67,2770
2019/1/7,µí·Û,2555,2313
2019/1/7,ÈÈÔþ¾í°å,3676,3411
2019/1/7,½¹Ì¿,1996.67,1964
2019/1/7,½¹Ãº,1625,1195
2019/1/7,È¼ÓÍ,4675,2526
2019/1/7,ÓñÃ×,1830,1853
2019/1/7,²£Á§,1478.4,1316
2019/1/7,¼×´¼,2218,2475
2019/1/7,°×ÌÇ,5080,4740
2019/1/7,°×Òø,3724.67,3778
2019/1/7,¹èÌú,5733.33,5796
2019/1/7,Ö½½¬,5587.5,5170
2019/1/7,Ïß²Ä,3841.43,3640
2019/1/7,¾Û±ûÏ©,9050,8746
2019/1/7,¾ÛÒÒÏ©,9166.67,8655
2019/1/7,²ËÓÍ,6290,6542
2019/1/7,²Ë×Ñ,4986.67,5250
2019/1/7,²ËÆÉ,2315,2176
2019/1/7,ÂÝÎÆ¸Ö,3765.83,3520
2019/1/7,¶¹Ò»,3580,3431
2019/1/7,¶¹ÓÍ,5283.33,5536
2019/1/7,¶¹ÆÉ,2865,2697
2019/1/7,Ìú¿óÊ¯,568.56,514.5
2019/1/7,Ç¦,18250,18305
2019/1/7,Í­,47530,47430
2019/1/7,ÂÁ,13340,13460
2019/1/7,Ð¿,22050,20250
2019/1/7,Îý,144500,145050
2019/1/7,ÃÌ¹è,7575,7394
2019/1/7,Äø,91450,90830
2019/1/7,¼¦µ°,4120,3498
2019/1/7,»Æ½ð,286.18,288.65
2019/1/8,PTA,6326,5884
2019/1/8,PVC,6475,6415
2019/1/8,ÒÒ¶þ´¼,5600,5080
2019/1/8,¶¯Á¦Ãº,594.25,564.8
2019/1/8,ÆÕÂó,2520,2217
2019/1/8,ÃÞÉ´,24525,24245
2019/1/8,ÃÞ»¨,15307,15055
2019/1/8,×ØéµÓÍ,4310,4666
2019/1/8,Ïð½º,11050,11675
2019/1/8,Á¤Çà,3400.67,2754
2019/1/8,µí·Û,2555,2295
2019/1/8,ÈÈÔþ¾í°å,3688,3403
2019/1/8,½¹Ì¿,1946.67,1949
2019/1/8,½¹Ãº,1625,1184
2019/1/8,È¼ÓÍ,4675,2528
2019/1/8,ÓñÃ×,1830,1838
2019/1/8,²£Á§,1478.4,1310
2019/1/8,¼×´¼,2246,2458
2019/1/8,°×ÌÇ,5100,4779
2019/1/8,°×Òø,3699,3744
2019/1/8,¹èÌú,5733.33,5784
2019/1/8,Ö½½¬,5525,5158
2019/1/8,Ïß²Ä,3844.29,3623
2019/1/8,¾Û±ûÏ©,9116.67,8618
2019/1/8,¾ÛÒÒÏ©,9166.67,8595
2019/1/8,²ËÓÍ,6300,6557
2019/1/8,²Ë×Ñ,4986.67,5250
2019/1/8,²ËÆÉ,2310,2171
2019/1/8,ÂÝÎÆ¸Ö,3765.83,3505
2019/1/8,¶¹Ò»,3580,3445
2019/1/8,¶¹ÓÍ,5306.67,5598
2019/1/8,¶¹ÆÉ,2865,2677
2019/1/8,Ìú¿óÊ¯,572.22,514
2019/1/8,Ç¦,18200,18070
2019/1/8,Í­,47520,47340
2019/1/8,ÂÁ,13320,13390
2019/1/8,Ð¿,22150,20365
2019/1/8,Îý,145000,145220
2019/1/8,ÃÌ¹è,7575,7352
2019/1/8,Äø,91300,90830
2019/1/8,¼¦µ°,4165,3503
2019/1/8,»Æ½ð,285.28,287.25
2019/1/9,PTA,6405.56,5990
2019/1/9,PVC,6475,6390
2019/1/9,ÒÒ¶þ´¼,5600,5122
2019/1/9,¶¯Á¦Ãº,594.25,561.4
2019/1/9,ÆÕÂó,2520,2295
2019/1/9,ÃÞÉ´,24525,24270
2019/1/9,ÃÞ»¨,15317,15145
2019/1/9,×ØéµÓÍ,4340,4680
2019/1/9,Ïð½º,11137.5,11785
2019/1/9,Á¤Çà,3400.67,2812
2019/1/9,µí·Û,2550,2296
2019/1/9,ÈÈÔþ¾í°å,3688,3421
2019/1/9,½¹Ì¿,1913.33,1946
2019/1/9,½¹Ãº,1625,1187.5
2019/1/9,È¼ÓÍ,4675,2564
2019/1/9,ÓñÃ×,1830,1843
2019/1/9,²£Á§,1478.4,1309
2019/1/9,¼×´¼,2274,2484
2019/1/9,°×ÌÇ,5120,4782
2019/1/9,°×Òø,3699,3743
2019/1/9,¹èÌú,5793.33,5828
2019/1/9,Ö½½¬,5537.5,5304
2019/1/9,Ïß²Ä,3844.29,3652
2019/1/9,¾Û±ûÏ©,9116.67,8671
2019/1/9,¾ÛÒÒÏ©,9166.67,8565
2019/1/9,²ËÓÍ,6300,6535
2019/1/9,²Ë×Ñ,4986.67,5250
2019/1/9,²ËÆÉ,2315,2179
2019/1/9,ÂÝÎÆ¸Ö,3760.83,3507
2019/1/9,¶¹Ò»,3580,3441
2019/1/9,¶¹ÓÍ,5380,5598
2019/1/9,¶¹ÆÉ,2855,2674
2019/1/9,Ìú¿óÊ¯,572.56,509.5
2019/1/9,Ç¦,18200,18195
2019/1/9,Í­,47680,47680
2019/1/9,ÂÁ,13280,13475
2019/1/9,Ð¿,22350,20600
2019/1/9,Îý,145500,146900
2019/1/9,ÃÌ¹è,7550,7332
2019/1/9,Äø,92400,91340
2019/1/9,¼¦µ°,4180,3504
2019/1/9,»Æ½ð,284.3,286.2
2019/1/10,PTA,6443.2,6002
2019/1/10,PVC,6475,6355
2019/1/10,ÒÒ¶þ´¼,5600,5092
2019/1/10,¶¯Á¦Ãº,591.25,561
2019/1/10,ÆÕÂó,2520,2295
2019/1/10,ÃÞÉ´,24525,24355
2019/1/10,ÃÞ»¨,15327,15160
2019/1/10,×ØéµÓÍ,4380,4630
2019/1/10,Ïð½º,11050,11640
2019/1/10,Á¤Çà,3400.67,2828
2019/1/10,µí·Û,2545,2284
2019/1/10,ÈÈÔþ¾í°å,3686,3421
2019/1/10,½¹Ì¿,1913.33,1934.5
2019/1/10,½¹Ãº,1625,1192
2019/1/10,È¼ÓÍ,4550,2638
2019/1/10,ÓñÃ×,1830,1835
2019/1/10,²£Á§,1478.4,1307
2019/1/10,¼×´¼,2288,2490
2019/1/10,°×ÌÇ,5120,4754
2019/1/10,°×Òø,3709,3751
2019/1/10,¹èÌú,5793.33,5798
2019/1/10,Ö½½¬,5537.5,5272
2019/1/10,Ïß²Ä,3874.29,3672
2019/1/10,¾Û±ûÏ©,9116.67,8621
2019/1/10,¾ÛÒÒÏ©,9133.33,8535
2019/1/10,²ËÓÍ,6300,6524
2019/1/10,²Ë×Ñ,4986.67,5250
2019/1/10,²ËÆÉ,2315,2170
2019/1/10,ÂÝÎÆ¸Ö,3755,3514
2019/1/10,¶¹Ò»,3580,3430
2019/1/10,¶¹ÓÍ,5380,5586
2019/1/10,¶¹ÆÉ,2855,2670
2019/1/10,Ìú¿óÊ¯,572.67,506.5
2019/1/10,Ç¦,18100,17980
2019/1/10,Í­,47480,47510
2019/1/10,ÂÁ,13320,13405
2019/1/10,Ð¿,22220,20415
2019/1/10,Îý,145750,146350
2019/1/10,ÃÌ¹è,7550,7266
2019/1/10,Äø,92050,91560
2019/1/10,¼¦µ°,4180,3520
2019/1/10,»Æ½ð,284.95,286.9
2019/1/11,PTA,6406,6020
2019/1/11,PVC,6450,6380
2019/1/11,ÒÒ¶þ´¼,5600,5117
2019/1/11,¶¯Á¦Ãº,587.5,561
2019/1/11,ÆÕÂó,2520,2295
2019/1/11,ÃÞÉ´,24525,24245
2019/1/11,ÃÞ»¨,15367,15140
2019/1/11,×ØéµÓÍ,4380,4634
2019/1/11,Ïð½º,11112.5,11640
2019/1/11,Á¤Çà,3500.67,2852
2019/1/11,µí·Û,2545,2273
2019/1/11,ÈÈÔþ¾í°å,3676,3438
2019/1/11,½¹Ì¿,1913.33,1982
2019/1/11,½¹Ãº,1625,1233
2019/1/11,È¼ÓÍ,4680,2646
2019/1/11,ÓñÃ×,1830,1826
2019/1/11,²£Á§,1478.4,1323
2019/1/11,¼×´¼,2306,2503
2019/1/11,°×ÌÇ,5120,4769
2019/1/11,°×Òø,3702.67,3732
2019/1/11,¹èÌú,5883.33,5916
2019/1/11,Ö½½¬,5537.5,5324
2019/1/11,Ïß²Ä,3860,3716
2019/1/11,¾Û±ûÏ©,9116.67,8725
2019/1/11,¾ÛÒÒÏ©,9133.33,8610
2019/1/11,²ËÓÍ,6290,6479
2019/1/11,²Ë×Ñ,4986.67,5250
2019/1/11,²ËÆÉ,2315,2139
2019/1/11,ÂÝÎÆ¸Ö,3744.17,3539
2019/1/11,¶¹Ò»,3580,3393
2019/1/11,¶¹ÓÍ,5425,5568
2019/1/11,¶¹ÆÉ,2890,2628
2019/1/11,Ìú¿óÊ¯,570,509
2019/1/11,Ç¦,18100,17885
2019/1/11,Í­,47220,47320
2019/1/11,ÂÁ,13320,13385
2019/1/11,Ð¿,22080,20400
2019/1/11,Îý,145750,147290
2019/1/11,ÃÌ¹è,7575,7338
2019/1/11,Äø,91450,91720
2019/1/11,¼¦µ°,4210,3497
2019/1/11,»Æ½ð,282.7,284.95
2019/1/14,PTA,6404,6030
2019/1/14,PVC,6450,6360
2019/1/14,ÒÒ¶þ´¼,5600,5143
2019/1/14,¶¯Á¦Ãº,587.5,577.2
2019/1/14,ÆÕÂó,2520,2295
2019/1/14,ÃÞÉ´,24525,24300
2019/1/14,ÃÞ»¨,15367,15145
2019/1/14,×ØéµÓÍ,4480,4642
2019/1/14,Ïð½º,10930,11505
2019/1/14,Á¤Çà,3500.67,2804
2019/1/14,µí·Û,2545,2262
2019/1/14,ÈÈÔþ¾í°å,3678,3459
2019/1/14,½¹Ì¿,1913.33,2015
2019/1/14,½¹Ãº,1625,1245
2019/1/14,È¼ÓÍ,4710,2583
2019/1/14,ÓñÃ×,1820,1811
2019/1/14,²£Á§,1480,1317
2019/1/14,¼×´¼,2314,2500
2019/1/14,°×ÌÇ,5120,4766
2019/1/14,°×Òø,3693,3714
2019/1/14,¹èÌú,5883.33,5896
2019/1/14,Ö½½¬,5500,5294
2019/1/14,Ïß²Ä,3795.71,3732
2019/1/14,¾Û±ûÏ©,9116.67,8585
2019/1/14,¾ÛÒÒÏ©,9133.33,8580
2019/1/14,²ËÓÍ,6265,6436
2019/1/14,²Ë×Ñ,4986.67,5250
2019/1/14,²ËÆÉ,2300,2100
2019/1/14,ÂÝÎÆ¸Ö,3735,3575
2019/1/14,¶¹Ò»,3580,3382
2019/1/14,¶¹ÓÍ,5472.5,5580
2019/1/14,¶¹ÆÉ,2890,2566
2019/1/14,Ìú¿óÊ¯,568.78,513
2019/1/14,Ç¦,17850,17750
2019/1/14,Í­,47290,46890
2019/1/14,ÂÁ,13250,13285
2019/1/14,Ð¿,22080,20285
2019/1/14,Îý,147000,147670
2019/1/14,ÃÌ¹è,7575,7364
2019/1/14,Äø,92800,91700
2019/1/14,¼¦µ°,4265,3434
2019/1/14,»Æ½ð,282.5,285.05
2019/1/15,PTA,6438.8,6118
2019/1/15,PVC,6450,6350
2019/1/15,ÒÒ¶þ´¼,5533.33,5221
2019/1/15,¶¯Á¦Ãº,578.75,575
2019/1/15,ÆÕÂó,2520,2202
2019/1/15,ÃÞÉ´,24525,24300
2019/1/15,ÃÞ»¨,15367,15130
2019/1/15,×ØéµÓÍ,4480,4618
2019/1/15,Ïð½º,10880,11505
2019/1/15,Á¤Çà,3500.67,2832
2019/1/15,µí·Û,2545,2261
2019/1/15,ÈÈÔþ¾í°å,3656,3416
2019/1/15,½¹Ì¿,1913.33,2019
2019/1/15,½¹Ãº,1630,1237.5
2019/1/15,È¼ÓÍ,4710,2620
2019/1/15,ÓñÃ×,1820,1810
2019/1/15,²£Á§,1480,1308
2019/1/15,¼×´¼,2328,2509
2019/1/15,°×ÌÇ,5120,4792
2019/1/15,°×Òø,3699,3715
2019/1/15,¹èÌú,5883.33,5934
2019/1/15,Ö½½¬,5500,5242
2019/1/15,Ïß²Ä,3778.57,3675
2019/1/15,¾Û±ûÏ©,9183.33,8635
2019/1/15,¾ÛÒÒÏ©,9133.33,8575
2019/1/15,²ËÓÍ,6240,6459
2019/1/15,²Ë×Ñ,4986.67,5250
2019/1/15,²ËÆÉ,2300,2110
2019/1/15,ÂÝÎÆ¸Ö,3716.67,3519
2019/1/15,¶¹Ò»,3580,3401
2019/1/15,¶¹ÓÍ,5477.5,5566
2019/1/15,¶¹ÆÉ,2850,2577
2019/1/15,Ìú¿óÊ¯,568.78,512
2019/1/15,Ç¦,17850,17960
2019/1/15,Í­,47110,47000
2019/1/15,ÂÁ,13210,13315
2019/1/15,Ð¿,22100,20515
2019/1/15,Îý,147000,148950
2019/1/15,ÃÌ¹è,7525,7384
2019/1/15,Äø,92600,92070
2019/1/15,¼¦µ°,4290,3431
2019/1/15,»Æ½ð,282.5,284.3
2019/1/16,PTA,6406.6,6096
2019/1/16,PVC,6400,6435
2019/1/16,ÒÒ¶þ´¼,5533.33,5226
2019/1/16,¶¯Á¦Ãº,578.75,582.2
2019/1/16,ÆÕÂó,2520,2249
2019/1/16,ÃÞÉ´,24525,24240
2019/1/16,ÃÞ»¨,15367,15055
2019/1/16,×ØéµÓÍ,4480,4616
2019/1/16,Ïð½º,10970,11640
2019/1/16,Á¤Çà,3502.67,2880
2019/1/16,µí·Û,2545,2273
2019/1/16,ÈÈÔþ¾í°å,3650,3435
2019/1/16,½¹Ì¿,1913.33,2034.5
2019/1/16,½¹Ãº,1630,1231.5
2019/1/16,È¼ÓÍ,4710,2636
2019/1/16,ÓñÃ×,1810,1826
2019/1/16,²£Á§,1480,1317
