date,close,预焙阳极：产量：中国（月）,废铝：回收量合计：中国（月）,废铝：社会库存：中国（月）,铝土矿：进口：港口库存：中国（周）,铝土矿：进口：压港量：中国港口（周）,铝土矿：进口：港口发运量：全球主要国家（周）,铝土矿：进口：海漂库存：全球主要国家（周）,国际铝业协会：氧化铝：产量：中国（月）,国际铝业协会：氧化铝：化学品级：产量：中国（月）,国际铝业协会：氧化铝：冶金级：产量：中国（月）,氧化铝：建成产能：中国（月）,氧化铝：运行产能：中国（月）,氧化铝：产量：中国（月）,氧化铝：港口库存：中国（周）,统计局：中国：工业产品：产量：电解铝（月）,国际铝业协会：原铝：产量：中国（月）,电解铝：建成产能：中国（月）,电解铝：运行产能：中国（月）,电解铝：产能利用率：中国（月）,电解铝：消费量：中国（月）,电解铝：供需平衡：中国（月）,电解铝：供应量：中国（月）,电解铝：铝水比例：中国（月）,电解铝：现货库存：中国（日）,电解铝：厂内库存：中国（周）,电解铝：出库量：中国（周）,SHFE：铝：期货库存（日）,SHFE：铝：期货库存：保税商品（日）,SHFE：铝：可用库容量（周）,铝板带箔：建成产能：中国（月）,铝板带箔：加权平均开工率：中国（月）,铝板带箔：产量：中国（月）,铝型材：产量：中国（月）,铝型材：加权平均开工率：中国（月）,铝杆线：开工率：中国（月）,铝杆线：运行产能：中国（月）,铝杆线：建成产能：中国（月）,铝杆：产量：中国（月）,铝棒：产量：中国（月）,铝棒：建成产能：中国（月）,铝棒：运行产能：中国（月）,铝棒：6063：厂内库存：中国（周）,原铝系铝合金锭：建成产能：中国（月）,再生铝合金锭：建成产能：中国（月）,原铝系铝合金锭：开工率：中国（月）,再生铝合金锭：开工率：中国（月）,原铝系铝合金锭：产量：中国（月）,再生铝合金锭：产量：中国（月）,电解铝：产量：中国（周）,电解铝：净进口数量：中国（月）,SHFE：铝：交割库库存（周）,SHFE：铝：可用库容量：保税商品（周）,铝棒：出库量（周）,铝棒：6063：现货库存：中国（日）
"2022-04-14","21440","","","","","","","","","","","","","","","","","","","","","","","","109.1","","","185933","0","","","","","","","","","","","","","","","","","","","","","","","","","","17.25"
"2022-04-15","21850","","","","3560","36.5","164.58","756.37","","","","","","","56.5","","","","","","","","","","","11.4","15.3","188132","0","1027421","","","","","","","","","","","","","12.27","","","","","","","76.64","","299855","10000","7.4",""
"2022-04-18","21840","","","","","","","","","","","","","","","","","","","","","","","","106.5","","","191233","0","","","","","","","","","","","","","","","","","","","","","","","","","","16.2"
"2022-04-19","21920","","","","","","","","","","","","","","","","","","","","","","","","","","","189493","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-20","21790","","","","","","","","","","","","","","","","","","","","","","","","","","","187514","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-21","21775","","","","","","","","","","","","","","","","","","","","","","","","104.7","","","167592","0","","","","","","","","","","","","","","","","","","","","","","","","","","14.65"
"2022-04-22","21920","","","","3514","84.3","142.75","767.34","","","","","","","59","","","","","","","","","","","10.7","14.2","166666","0","1048948","","","","","","","","","","","","","10.8","","","","","","","77.37","","296003","10000","6.2",""
"2022-04-25","20700","","","","","","","","","","","","","","","","","","","","","","","","104.8","","","164103","0","","","","","","","","","","","","","","","","","","","","","","","","","","14.05"
"2022-04-26","20715","","","","","","","","","","","","","","","","","","","","","","","","","","","160709","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-27","20765","","","","","","","","","","","","","","","","","","","","","","","","","","","160008","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-28","20915","","","","","","","","","","","","","","","","","","","","","","","","101.7","","","159199","0","","","","","","","","","","","","","","","","","","","","","","","","","","13"
"2022-04-29","20890","","","","3563","122.9","179.13","831.8","","","","","","","60.1","","","","","","","","","","","10.7","21.6","158890","0","1057923","","","","","","","","","","","","","8.73","","","","","","","77.62","","290141","10000","6.75",""
"2022-04-30","","62.4","28720","12736","","","","","6390","320","6070","9250","7501","611.6","","336.1","3313","4381.51","4038.9","92.18","336.3","0.6","336.9","66","","","","","","","1775.3","61.68","73.83","48.62","53.19","43.5","293.89","676.7","24.49","119.15","3212","1405","","28.4","98.77","30.86","37","8.79","36.72","","3.5","","","",""
"2022-05-05","20525","","","","","","","","","","","","","","","","","","","","","","","","106.8","","","159117","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.4"
"2022-05-06","20010","","","","3418","121.3","231.16","797.43","","","","","","","55.8","","","","","","","","","","","10.2","10.9","158462","0","1058360","","","","","","","","","","","","","7.88","","","","","","","78.7","","295137","10000","4.18",""
"2022-05-09","19775","","","","","","","","","","","","","","","","","","","","","","","","107.1","","","157535","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.6"
"2022-05-10","19845","","","","","","","","","","","","","","","","","","","","","","","","","","","147990","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-11","20265","","","","","","","","","","","","","","","","","","","","","","","","","","","148592","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-12","20045","","","","","","","","","","","","","","","","","","","","","","","","103.2","","","148592","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.65"
"2022-05-13","20305","","","","3439","102.3","199.13","976.39","","","","","","","51.1","","","","","","","","","","","9.8","17.4","151371","0","1065930","","","","","","","","","","","","","7.24","","","","","","","78.96","","290490","10000","6.27",""
"2022-05-16","20555","","","","","","","","","","","","","","","","","","","","","","","","102","","","151050","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.6"
"2022-05-17","20300","","","","","","","","","","","","","","","","","","","","","","","","","","","150098","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-18","20360","","","","","","","","","","","","","","","","","","","","","","","","","","","148418","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-19","20560","","","","","","","","","","","","","","","","","","","","","","","","99.7","","","147720","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.25"
"2022-05-20","20820","","","","3455","62.8","144.94","922.5","","","","","","","55.3","","","","","","","","","","","8.2","15.4","145298","0","1072361","","","","","","","","","","","","","6.76","","","","","","","79.03","","288801","10000","6.43",""
"2022-05-23","20870","","","","","","","","","","","","","","","","","","","","","","","","98","","","144120","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.1"
"2022-05-24","20465","","","","","","","","","","","","","","","","","","","","","","","","","","","142785","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-25","20495","","","","","","","","","","","","","","","","","","","","","","","","","","","142509","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-26","20500","","","","","","","","","","","","","","","","","","","","","","","","96.8","","","141980","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.3"
"2022-05-27","20775","","","","3398","52","183.87","942.87","","","","","","","47.1","","","","","","","","","","","7.1","16.9","141656","0","1076162","","","","","","","","","","","","","6.32","","","","","","","79.29","","285567","10000","6.2",""
"2022-05-30","20765","","","","","","","","","","","","","","","","","","","","","","","","95.4","","","140276","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.25"
"2022-05-31","20795","65.4","38800","17160","","","","","6930","347","6583","9340","7700","655.9","","342.3","3444","4405.7","4088.2","92.79","353.9","-3.7","350.2","65.7","","","","140276","0","","1776.3","70.31","76.19","49.25","56.2","47.2","319.6","676.7","26.63","126.7","3227","1478","","26.6","96.59","27.87","40.33","7.87","39.16","","3.7","","","",""
"2022-06-01","20280","","","","","","","","","","","","","","","","","","","","","","","","","","","140025","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-02","20665","","","","","","","","","","","","","","","","","","","","","","","","91","","","136099","0","","","","","","","","","","","","","","","","","","","","","","","","","","14.55"
"2022-06-03","","","","","3374","77.5","171.73","824.46","","","","","","","40.5","","","","","","","","","","","7.3","16.2","","","1068076","","","","","","","","","","","","","5.36","","","","","","","79.41","","279128","10000","5.58",""
"2022-06-06","20955","","","","","","","","","","","","","","","","","","","","","","","","90.5","","","136768","0","","","","","","","","","","","","","","","","","","","","","","","","","","16.05"
"2022-06-07","20730","","","","","","","","","","","","","","","","","","","","","","","","","","","132302","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-08","20755","","","","","","","","","","","","","","","","","","","","","","","","","","","130286","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-09","20845","","","","","","","","","","","","","","","","","","","","","","","","87.7","","","130752","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.95"
"2022-06-10","20605","","","","3376","66.8","212.78","921.03","","","","","","","40.1","","","","","","","","","","","8.3","16.7","134425","0","1073492","","","","","","","","","","","","","5.12","","","","","","","79.45","","269583","10000","7",""
"2022-06-13","19995","","","","","","","","","","","","","","","","","","","","","","","","84.9","","","143974","0","","","","","","","","","","","","","","","","","","","","","","","","","","14.9"
"2022-06-14","20005","","","","","","","","","","","","","","","","","","","","","","","","","","","147563","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-15","19805","","","","","","","","","","","","","","","","","","","","","","","","","","","146413","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-16","20005","","","","","","","","","","","","","","","","","","","","","","","","80.9","","","135921","0","","","","","","","","","","","","","","","","","","","","","","","","","","13.55"
"2022-06-17","19805","","","","3306","43.7","147.24","844.87","","","","","","","35.2","","","","","","","","","","","8.4","18.1","130275","0","1077359","","","","","","","","","","","","","4.97","","","","","","","79.53","","267337","10000","6.48",""
"2022-06-20","19510","","","","","","","","","","","","","","","","","","","","","","","","78.8","","","123585","0","","","","","","","","","","","","","","","","","","","","","","","","","","13.15"
"2022-06-21","19780","","","","","","","","","","","","","","","","","","","","","","","","","","","116487","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-22","19430","","","","","","","","","","","","","","","","","","","","","","","","","","","112234","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-23","19485","","","","","","","","","","","","","","","","","","","","","","","","76.8","","","109958","0","","","","","","","","","","","","","","","","","","","","","","","","","","12.7"
"2022-06-24","18970","","","","3403","88.9","111.95","738.81","","","","","","","32.4","","","","","","","","","","","8","16.7","103630","0","1104004","","","","","","","","","","","","","4.64","","","","","","","79.69","","239753","10000","6.56",""
"2022-06-27","19135","","","","","","","","","","","","","","","","","","","","","","","","76.6","","","101550","0","","","","","","","","","","","","","","","","","","","","","","","","","","11.3"
"2022-06-28","19445","","","","","","","","","","","","","","","","","","","","","","","","","","","100020","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-29","19280","","","","","","","","","","","","","","","","","","","","","","","","","","","97415","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-30","19060","69.6","44780","14870","","","","","6840","342","6498","9350","7645","648.2","","339.1","3348","4443.4","4129.3","92.93","353.3","-9.8","343.5","66","75.1","","","95244","0","","1776.3","68.28","71.99","51.31","57.33","46","312.52","680.1","26.04","127.75","3231","1504","","28.4","96.59","25.98","40.92","7.3","39.73","","4.5","","","","12.1"
"2022-07-01","18900","","","","3355","60.8","162.66","829.72","","","","","","","32.5","","","","","","","","","","","8.1","15","94616","0","1032534","","","","","","","","","","","","","4.55","","","","","","","79.99","","210957","10000","5.42",""
