date,close,棉花：开工率：中国（周）,新疆棉：轧花厂：加工量（日）,USDA：棉花：产量预测值：全球（月）,USDA：棉花：供给量预测值：全球（月）,USDA：棉花：国内需求消耗量预测值：全球（月）,USDA：棉花：产量预测值：中国（月）,USDA：棉花：出口数量预测值：中国（月）,USDA：棉花：国内需求消耗量预测值：中国（月）,USDA：棉花：进口数量预测值：中国（月）,USDA：棉花：期初库存预测：中国（月）,USDA：棉花：期末库存预测：中国（月）,USDA：棉花：损失量预测值：中国（月）,棉花：库存：中国主要港口（周）,棉花：港口库存（周）,棉花：商业库存：中国（周）,棉花：库存：新疆（周）,棉花：库存：中国内地（周）,棉花：纺织企业：工业库存：中国（月）,棉花：工业：库存：中国（月）,纺纱厂：棉花：折存天数（周）
"2022-03-31","21755","","500","119.85","207.17","124.54","27","0.08","39.5","9.5","39.25","36.18","0","","","","","","67.5","67",""
"2022-04-01","21740","2.82","800","","","","","","","","","","","42.85","39","440.67","354.72","43.1","","","28.1"
"2022-04-02","","","500","","","","","","","","","","","","","","","","","",""
"2022-04-03","","","300","","","","","","","","","","","","","","","","","",""
"2022-04-04","","","500","","","","","","","","","","","","","","","","","",""
"2022-04-05","","","400","","","","","","","","","","","","","","","","","",""
"2022-04-06","21675","","600","","","","","","","","","","","","","","","","","",""
"2022-04-07","21575","","200","","","","","","","","","","","","","","","","","",""
"2022-04-08","21605","2.82","500","","","","","","","","","","","43.95","40","431.99","343.72","44.32","","","25.2"
"2022-04-09","","","100","","","","","","","","","","","","","","","","","",""
"2022-04-10","","","200","","","","","","","","","","","","","","","","","",""
"2022-04-11","21555","","200","","","","","","","","","","","","","","","","","",""
"2022-04-12","21630","","200","","","","","","","","","","","","","","","","","",""
"2022-04-13","21515","","500","","","","","","","","","","","","","","","","","",""
"2022-04-14","21550","","500","","","","","","","","","","","","","","","","","",""
"2022-04-15","21595","2.82","100","","","","","","","","","","","46.23","41.1","424.32","333.3","44.79","","","24.6"
"2022-04-16","","","100","","","","","","","","","","","","","","","","","",""
"2022-04-17","","","100","","","","","","","","","","","","","","","","","",""
"2022-04-18","21505","","0","","","","","","","","","","","","","","","","","",""
"2022-04-19","21570","","400","","","","","","","","","","","","","","","","","",""
"2022-04-20","21400","","100","","","","","","","","","","","","","","","","","",""
"2022-04-21","21445","","100","","","","","","","","","","","","","","","","","",""
"2022-04-22","21455","1.41","0","","","","","","","","","","","49.88","42","418.24","322.2","46.16","","","23.8"
"2022-04-23","","","0","","","","","","","","","","","","","","","","","",""
"2022-04-24","","","0","","","","","","","","","","","","","","","","","",""
"2022-04-25","21085","","0","","","","","","","","","","","","","","","","","",""
"2022-04-26","21130","","0.01","","","","","","","","","","","","","","","","","",""
"2022-04-27","21115","","0","","","","","","","","","","","","","","","","","",""
"2022-04-28","21735","","0.01","","","","","","","","","","","","","","","","","",""
"2022-04-29","21770","1.41","0.01","","","","","","","","","","","50.48","44.5","408.99","312.01","46.5","","","22.4"
"2022-04-30","","","0","120.2","207.55","124.07","27","0.08","39","9.2","39.25","36.38","0","","","","","","60.5","60",""
"2022-05-01","","","0","","","","","","","","","","","","","","","","","",""
"2022-05-02","","","0.02","","","","","","","","","","","","","","","","","",""
"2022-05-03","","","0","","","","","","","","","","","","","","","","","",""
"2022-05-04","","","0","","","","","","","","","","","","","","","","","",""
"2022-05-05","21895","","0.01","","","","","","","","","","","","","","","","","",""
"2022-05-06","21300","1.41","0","","","","","","","","","","","52.48","46","402.51","301.82","48.21","","","20.8"
"2022-05-07","","","0","","","","","","","","","","","","","","","","","",""
"2022-05-08","","","0","","","","","","","","","","","","","","","","","",""
"2022-05-09","21155","","0","","","","","","","","","","","","","","","","","",""
"2022-05-10","21185","","0","","","","","","","","","","","","","","","","","",""
"2022-05-11","21275","","0","","","","","","","","","","","","","","","","","",""
"2022-05-12","21245","","0","","","","","","","","","","","","","","","","","",""
"2022-05-13","21380","1.41","0","","","","","","","","","","","51.35","45","391.7","291.77","48.58","","","18.8"
"2022-05-14","","","0","","","","","","","","","","","","","","","","","",""
"2022-05-15","","","0","","","","","","","","","","","","","","","","","",""
"2022-05-16","21350","","0","","","","","","","","","","","","","","","","","",""
"2022-05-17","21485","","0","","","","","","","","","","","","","","","","","",""
"2022-05-18","21285","","0","","","","","","","","","","","","","","","","","",""
"2022-05-19","21235","","0.02","","","","","","","","","","","","","","","","","",""
"2022-05-20","21285","1.41","0","","","","","","","","","","","48","44.5","377.88","281.59","48.29","","","19.6"
"2022-05-21","","","0","","","","","","","","","","","","","","","","","",""
"2022-05-22","","","0","","","","","","","","","","","","","","","","","",""
"2022-05-23","20950","","0","","","","","","","","","","","","","","","","","",""
"2022-05-24","20680","","0","","","","","","","","","","","","","","","","","",""
"2022-05-25","20565","","0","","","","","","","","","","","","","","","","","",""
"2022-05-26","20510","","0.01","","","","","","","","","","","","","","","","","",""
"2022-05-27","20540","1.41","0","","","","","","","","","","","45.85","42","364.77","272.06","46.86","","","20.4"
"2022-05-28","","","0","","","","","","","","","","","","","","","","","",""
"2022-05-29","","","0","","","","","","","","","","","","","","","","","",""
"2022-05-30","20115","","0","","","","","","","","","","","","","","","","","",""
"2022-05-31","20655","","0","121.06","204.71","121.99","27.5","0.05","38","10.5","36.48","36.43","0","","","","","","61","59",""
"2022-06-01","20440","","0","","","","","","","","","","","","","","","","","",""
"2022-06-02","20280","","0.02","","","","","","","","","","","","","","","","","",""
"2022-06-03","","1.41","","","","","","","","","","","","43.22","40.8","352.71","262.31","47.18","","","19.2"
"2022-06-06","20415","","","","","","","","","","","","","","","","","","","",""
"2022-06-07","20290","","","","","","","","","","","","","","","","","","","",""
"2022-06-08","20320","","","","","","","","","","","","","","","","","","","",""
"2022-06-09","20390","","","","","","","","","","","","","","","","","","","",""
"2022-06-10","20320","1.41","","","","","","","","","","","","42.07","37.5","340.62","252.07","46.48","","","19.8"
"2022-06-13","20320","","","","","","","","","","","","","","","","","","","",""
"2022-06-14","20365","","","","","","","","","","","","","","","","","","","",""
"2022-06-15","19860","","","","","","","","","","","","","","","","","","","",""
"2022-06-16","19560","","","","","","","","","","","","","","","","","","","",""
"2022-06-17","19515","1.41","","","","","","","","","","","","40.05","35.1","329.22","244.18","44.99","","","20.4"
"2022-06-20","19240","","","","","","","","","","","","","","","","","","","",""
"2022-06-21","19065","","","","","","","","","","","","","","","","","","","",""
"2022-06-22","18890","","","","","","","","","","","","","","","","","","","",""
"2022-06-23","18435","","","","","","","","","","","","","","","","","","","",""
"2022-06-24","17230","1.41","","","","","","","","","","","","39.42","33","320.99","237.84","43.73","","","20.8"
"2022-06-27","17145","","","","","","","","","","","","","","","","","","","",""
"2022-06-28","17615","","","","","","","","","","","","","","","","","","","",""
"2022-06-29","17575","","","","","","","","","","","","","","","","","","","",""
"2022-06-30","17655","","","121.27","204.21","121.54","27.5","0.05","38","10.5","36.68","36.63","0","","","","","","58","58",""
"2022-07-01","17315","1.41","","","","","","","","","","","","38.8","32","307.42","226.39","42.23","","","21.3"
"2022-07-04","17300","","","","","","","","","","","","","","","","","","","",""
"2022-07-05","17210","","","","","","","","","","","","","","","","","","","",""
"2022-07-06","17260","","","","","","","","","","","","","","","","","","","",""
"2022-07-07","16745","","","","","","","","","","","","","","","","","","","",""
"2022-07-08","16465","1.41","","","","","","","","","","","","38.95","31.5","298.31","218.7","40.66","","","21.5"
"2022-07-11","16440","","","","","","","","","","","","","","","","","","","",""
"2022-07-12","15990","","","","","","","","","","","","","","","","","","","",""
"2022-07-13","15025","","","","","","","","","","","","","","","","","","","",""
"2022-07-14","14700","","","","","","","","","","","","","","","","","","","",""
"2022-07-15","14215","1.41","","","","","","","","","","","","40.35","31","291.35","211.34","39.66","","","21.8"
"2022-07-18","15275","","","","","","","","","","","","","","","","","","","",""
"2022-07-19","14110","","","","","","","","","","","","","","","","","","","",""
"2022-07-20","14485","","","","","","","","","","","","","","","","","","","",""
"2022-07-21","14835","","","","","","","","","","","","","","","","","","","",""
"2022-07-22","15195","1.41","","","","","","","","","","","","40.97","29.5","280.57","201.14","38.46","","","21.4"
"2022-07-25","15140","","","","","","","","","","","","","","","","","","","",""
"2022-07-26","14985","","","","","","","","","","","","","","","","","","","",""
"2022-07-27","14845","","","","","","","","","","","","","","","","","","","",""
"2022-07-28","14815","","","","","","","","","","","","","","","","","","","",""
"2022-07-29","14920","1.41","","","","","","","","","","","","41.65","29.7","271.4","192.01","37.74","","","22.2"
"2022-07-31","","","","120.07","204.1","119.92","27.5","0.05","37.5","10","37.38","37.33","0","","","","","","57","57.5",""
"2022-08-01","14560","","","","","","","","","","","","","","","","","","","",""
"2022-08-02","13855","","","","","","","","","","","","","","","","","","","",""
"2022-08-03","13970","","","","","","","","","","","","","","","","","","","",""
"2022-08-04","13860","","","","","","","","","","","","","","","","","","","",""
"2022-08-05","13790","1.41","","","","","","","","","","","","41.95","29.5","259.86","180.79","37.12","","","22.8"
"2022-08-08","14210","","","","","","","","","","","","","","","","","","","",""
"2022-08-09","14295","","","","","","","","","","","","","","","","","","","",""
"2022-08-10","14225","","","","","","","","","","","","","","","","","","","",""
"2022-08-11","14765","","","","","","","","","","","","","","","","","","","",""
"2022-08-12","14755","1.41","","","","","","","","","","","","41.55","29.8","243.24","164.74","36.95","","","23.1"
"2022-08-15","15510","","","","","","","","","","","","","","","","","","","",""
"2022-08-16","15430","","","","","","","","","","","","","","","","","","","",""
"2022-08-17","15530","","","","","","","","","","","","","","","","","","","",""
"2022-08-18","14835","","","","","","","","","","","","","","","","","","","",""
"2022-08-19","14810","1.41","","","","","","","","","","","","37.7","30","231.6","155.5","38.4","","","22.6"
"2022-08-22","15015","","","","","","","","","","","","","","","","","","","",""
"2022-08-23","14945","","","","","","","","","","","","","","","","","","","",""
"2022-08-24","14995","","","","","","","","","","","","","","","","","","","",""
"2022-08-25","14930","","","","","","","","","","","","","","","","","","","",""
"2022-08-26","15110","1.41","","","","","","","","","","","","34.1","29.6","218.7","144.26","40.34","","","23.5"
"2022-08-29","15080","","","","","","","","","","","","","","","","","","","",""
"2022-08-30","14940","","","","","","","","","","","","","","","","","","","",""
"2022-08-31","15015","","","117.01","201.73","119.09","27.5","0.05","37.5","9","37.26","36.21","0","","","","","","56.5","57",""
"2022-09-01","14900","","","","","","","","","","","","","","","","","","","",""
"2022-09-02","14210","2.82","","","","","","","","","","","","31.65","28","211.03","137.03","42.35","","","25.4"
"2022-09-05","14495","","","","","","","","","","","","","","","","","","","",""
"2022-09-06","14540","","","","","","","","","","","","","","","","","","","",""
"2022-09-07","14475","","","","","","","","","","","","","","","","","","","",""
"2022-09-08","14365","","","","","","","","","","","","","","","","","","","",""
"2022-09-09","14530","8.45","","","","","","","","","","","","30.5","28.6","202.97","130.84","41.63","","","24.8"
